Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,capital_accounts,inventories_net,capital_accounts_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
331315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,158347000.0,2200903000.0,5012052000.0,117953000.0,8457199000.0,3422433000.0,10039605000.0,6124843000.0,11309187000.0,7671800000.0
3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,291738000.0,5027973000.0,6039003000.0,271928000.0,38085199000.0,6043178000.0,39542993000.0,6616478000.0,12956724000.0,11687602000.0
3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,50244000.0,998827000.0,4859651000.0,22883000.0,5803554000.0,1419247000.0,6070598000.0,5357571000.0,7983368000.0,6883281000.0
3341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,11675000.0,840015000.0,639258000.0,11675000.0,2474101000.0,907890000.0,2411407000.0,747993000.0,1194975000.0,1028690000.0
3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,450251000.0,7542378000.0,10567856000.0,396553000.0,581830000.0,8348740000.0,2005771000.0,11646172000.0,27304371000.0,25015845000.0
3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,21146000.0,153339000.0,175847000.0,2441000.0,250323000.0,334771000.0,216135000.0,364962000.0,657249000.0,256597000.0
3371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,42724000.0,2194431000.0,2701007000.0,36310000.0,20846373000.0,2833608000.0,23803081000.0,3280678000.0,5655648000.0,4474633000.0
3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2767185000.0,41956817000.0,15240164000.0,1900278000.0,76536835000.0,50607766000.0,87283669000.0,18954054000.0,52334703000.0,39722871000.0
423,869451000.0,18966263000.0,5544632000.0,409147000.0,27367169000.0,23460460000.0,30378842000.0,7506537000.0,14440741000.0,10260736000.0
4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
